fold_id,train_start,train_end,test_start,test_end,test_weeks,m1_only_sharpe,m1_only_ann_return,ecdf_sharpe,ecdf_ann_return,ecdf_sharpe_edge_vs_m1,ecdf_return_edge_vs_m1,equal_weight_sharpe,m1_ir,ecdf_ir,ir_edge_vs_ew,m2_auc,m2_auc_pr,m2_n_trades
1,2006-01-01,2014-12-31,2015-01-01,2016-12-31,105,-0.508171988867612,-0.03975201614592305,-0.6045972486477297,-0.023179181797291504,-0.09642525978011773,0.01657283434863155,0.0996254046183953,-0.9622478306754639,-0.47077147584597556,-0.47077147584597556,0.4642828347980327,0.48019564816088256,315
2,2006-01-01,2016-12-31,2017-01-01,2018-12-31,104,0.4812072934468216,0.039263821743528604,-0.2526609384561015,-0.011173990546975543,-0.733868231902923,-0.05043781229050415,0.5139522575260383,0.021200863405504904,-1.0348186400014898,-1.0348186400014898,0.4015794836956522,0.5198112887717112,312
3,2006-01-01,2018-12-31,2019-01-01,2020-12-31,104,0.7032128774049555,0.07671810276540514,0.5436570525988542,0.05293394501283277,-0.1595558248061013,-0.023784157752572366,0.8546621798867884,-0.647359633035206,-0.8143449664054953,-0.8143449664054953,0.5380442033174724,0.7009515515108478,312
4,2006-01-01,2020-12-31,2021-01-01,2022-12-31,105,-0.4642721781995238,-0.04811754592092421,0.7255609956339432,0.03915566158402273,1.1898331738334669,0.08727320750494694,-0.2794598748294251,-0.30524557821330023,0.6501862583490402,0.6501862583490402,0.5759473085054481,0.6448847938687707,315
5,2006-01-01,2022-12-31,2023-01-01,2024-12-31,104,0.931655126256279,0.08487990190894124,0.6161603293758835,0.03224995036131251,-0.3154947968803955,-0.05262995154762873,1.1727146864872975,-0.6361506548527956,-1.095301461186298,-1.095301461186298,0.408716540837337,0.5396936575102549,312
6,2006-01-01,2024-12-31,2025-01-01,2026-07-10,80,1.8567931550528933,0.20936615645414625,1.4720687833145158,0.10328344668691392,-0.3847243717383775,-0.10608270976723233,1.889059010803346,0.3447567602025876,-1.3602739299064168,-1.3602739299064168,0.579296875,0.7092466819050014,240
