fold_id,train_start,train_end,test_start,test_end,test_weeks,m1_only_sharpe,m1_only_ann_return,ecdf_sharpe,ecdf_ann_return,ecdf_sharpe_edge_vs_m1,ecdf_return_edge_vs_m1,equal_weight_sharpe,m1_ir,ecdf_ir,ir_edge_vs_ew,m2_auc,m2_auc_pr,m2_n_trades
1,2006-01-01,2014-12-31,2015-01-01,2016-12-31,105,-0.25091143962199713,-0.020155523069135595,-0.5390613622977982,-0.025017858450113728,-0.2881499226758011,-0.004862335380978133,0.0996254046183953,-0.5877507130341094,-0.5680340818414464,-0.5680340818414464,0.4751149471646366,0.47765419712628415,315
2,2006-01-01,2016-12-31,2017-01-01,2018-12-31,104,0.7922876892684669,0.0702652547118956,0.01164931752955765,0.0005227291783951316,-0.7806383717389093,-0.06974252553350047,0.5139522575260383,0.7050033761692478,-0.7553518888557305,-0.7553518888557305,0.42805523293328174,0.5579080441479114,312
3,2006-01-01,2018-12-31,2019-01-01,2020-12-31,104,0.5910243467078816,0.06807346232223477,0.3377503165089592,0.030889251659480532,-0.2532740301989224,-0.037184210662754236,0.8546621798867884,-0.7421247133541944,-1.0399762866537556,-1.0399762866537556,0.4820512820512821,0.6633324607574822,312
4,2006-01-01,2020-12-31,2021-01-01,2022-12-31,105,-0.03302361426968871,-0.0033146266812101866,0.8151235439466896,0.029879392428765916,0.8481471582163783,0.0331940191099761,-0.2794598748294251,0.4696026789445892,0.5402718201635689,0.5402718201635689,0.5767624662245149,0.6409588349194166,315
5,2006-01-01,2022-12-31,2023-01-01,2024-12-31,104,1.033677639733967,0.09295572636066929,0.555732544954763,0.02614678733732556,-0.4779450947792041,-0.06680893902334373,1.1727146864872975,-0.5243945755490258,-1.2244001837950582,-1.2244001837950582,0.4411665257819104,0.5669402191327619,312
6,2006-01-01,2024-12-31,2025-01-01,2026-07-10,80,1.9019078763569972,0.21631583529427045,1.5648063624516197,0.1357029653902826,-0.33710151390537746,-0.08061286990398786,1.889059010803346,0.5070611734746991,-0.9441886940091755,-0.9441886940091755,0.5827415869095399,0.6894309854622276,240
