date,adj_close
2002-07-30,40.556915283203125
2002-07-31,40.92889404296875
2002-08-01,41.097564697265625
2002-08-02,41.41495895385742
2002-08-05,41.62327194213867
2002-08-06,41.285987854003906
2002-08-07,41.41495895385742
2002-08-08,41.27113342285156
2002-08-09,41.578651428222656
2002-08-12,41.6629753112793
2002-08-13,41.99528503417969
2002-08-14,41.87126922607422
2002-08-15,41.62821960449219
2002-08-16,41.35548400878906
2002-08-19,41.39512634277344
2002-08-20,41.77702331542969
2002-08-21,41.67285919189453
2002-08-22,41.449684143066406
2002-08-23,41.63815689086914
2002-08-26,41.657997131347656
2002-08-27,41.53401184082031
2002-08-28,41.68776321411133
2002-08-29,41.88118362426758
2002-08-30,41.96052932739258
2002-09-03,42.4184455871582
2002-09-04,42.40349197387695
2002-09-05,42.57270050048828
2002-09-06,42.24424743652344
2002-09-09,42.18449783325195
2002-09-10,42.33380126953125
2002-09-11,42.17955017089844
2002-09-12,42.398494720458984
2002-09-13,42.59757614135742
2002-09-16,42.612571716308594
2002-09-17,42.751869201660156
2002-09-18,42.801605224609375
2002-09-19,43.015647888183594
2002-09-20,43.00075912475586
2002-09-23,43.244598388671875
2002-09-24,43.398860931396484
2002-09-25,43.07040023803711
2002-09-26,43.04056167602539
2002-09-27,43.32422637939453
2002-09-30,43.57803726196289
2002-10-01,43.197669982910156
2002-10-02,43.342430114746094
2002-10-03,43.31751251220703
2002-10-04,43.362430572509766
2002-10-07,43.532142639160156
2002-10-08,43.45227813720703
2002-10-09,43.671905517578125
2002-10-10,43.422264099121094
2002-10-11,43.112831115722656
2002-10-14,43.0778923034668
2002-10-15,42.354122161865234
2002-10-16,42.354122161865234
2002-10-17,42.12947463989258
2002-10-18,42.2542610168457
2002-10-21,41.92983627319336
2002-10-22,41.90985107421875
2002-10-23,41.99970245361328
2002-10-24,42.199378967285156
2002-10-25,42.384063720703125
2002-10-28,42.4339599609375
2002-10-29,42.81830978393555
2002-10-30,42.81332015991211
2002-10-31,43.032958984375
2002-11-01,42.774993896484375
2002-11-04,42.63975524902344
2002-11-05,42.524566650390625
2002-11-06,42.664833068847656
2002-11-07,43.08054733276367
2002-11-08,43.185726165771484
2002-11-11,43.295921325683594
2002-11-12,43.16071319580078
2002-11-13,43.21076583862305
2002-11-14,42.66981506347656
2002-11-15,42.69988250732422
2002-11-18,42.73992919921875
2002-11-19,42.774993896484375
2002-11-20,42.539588928222656
2002-11-21,42.29417037963867
2002-11-22,42.244041442871094
2002-11-25,42.17897033691406
2002-11-26,42.55967712402344
2002-11-27,42.07380676269531
2002-11-29,42.1338996887207
2002-12-02,42.1187744140625
2002-12-03,42.113712310791016
2002-12-04,42.25988006591797
2002-12-05,42.375816345214844
2002-12-06,42.54719543457031
2002-12-09,42.70843505859375
2002-12-10,42.67316436767578
2002-12-11,42.81428146362305
2002-12-12,42.84955596923828
2002-12-13,42.6933479309082
2002-12-16,42.516937255859375
2002-12-17,42.61772918701172
2002-12-18,42.87980270385742
2002-12-19,43.10157012939453
2002-12-20,43.10157012939453
2002-12-23,43.07635498046875
2002-12-24,43.2376708984375
2002-12-26,43.30318832397461
2002-12-27,43.560184478759766
2002-12-30,43.64084243774414
2002-12-31,43.628684997558594
2003-01-02,42.939945220947266
2003-01-03,43.010833740234375
2003-01-06,42.90449142456055
2003-01-07,43.04121780395508
2003-01-08,43.142478942871094
2003-01-09,42.62086868286133
2003-01-10,42.666446685791016
2003-01-13,42.74241638183594
2003-01-14,42.843692779541016
2003-01-15,42.939945220947266
2003-01-16,42.92475128173828
2003-01-17,43.101966857910156
2003-01-21,43.24884033203125
2003-01-22,43.42609405517578
2003-01-23,43.334983825683594
2003-01-24,43.42103958129883
2003-01-27,43.289363861083984
2003-01-28,43.2944450378418
2003-01-29,43.1070442199707
2003-01-30,43.27420425415039
2003-01-31,43.2944450378418
2003-02-03,43.227394104003906
2003-02-04,43.369625091552734
2003-02-05,43.20196533203125
2003-02-06,43.369625091552734
2003-02-07,43.389949798583984
2003-02-10,43.30867385864258
2003-02-11,43.349308013916016
2003-02-12,43.53730773925781
2003-02-13,43.69477081298828
2003-02-14,43.542388916015625
2003-02-18,43.542388916015625
2003-02-19,43.704994201660156
2003-02-20,43.85741424560547
2003-02-21,43.69477081298828
2003-02-24,43.867549896240234
2003-02-25,43.92852783203125
2003-02-26,44.06063461303711
2003-02-27,44.10124969482422
2003-02-28,44.248619079589844
2003-03-03,44.3403205871582
2003-03-04,44.4268913269043
2003-03-05,44.508453369140625
2003-03-06,44.41672897338867
2003-03-07,44.56450271606445
2003-03-10,44.71226501464844
2003-03-11,44.702056884765625
2003-03-12,44.60013961791992
2003-03-13,44.105934143066406
2003-03-14,44.248619079589844
2003-03-17,43.90216064453125
2003-03-18,43.662689208984375
2003-03-19,43.45382308959961
2003-03-20,43.48435974121094
2003-03-21,43.08698654174805
2003-03-24,43.504756927490234
2003-03-25,43.50984191894531
2003-03-26,43.611751556396484
2003-03-27,43.693328857421875
2003-03-28,43.764591217041016
2003-03-31,44.080509185791016
2003-04-01,44.023765563964844
2003-04-02,43.712120056152344
2003-04-03,43.788719177246094
2003-04-04,43.712120056152344
2003-04-07,43.60987854003906
2003-04-08,43.7734260559082
2003-04-09,43.92155456542969
2003-04-10,43.80408477783203
2003-04-11,43.69166564941406
2003-04-14,43.56901168823242
2003-04-15,43.722328186035156
2003-04-16,43.819419860839844
2003-04-17,43.763187408447266
2003-04-21,43.68142318725586
2003-04-22,43.69166564941406
2003-04-23,43.67117691040039
2003-04-24,43.92671585083008
2003-04-25,43.998191833496094
2003-04-28,43.952247619628906
2003-04-29,43.87560272216797
2003-04-30,44.14126968383789
2003-05-01,44.178199768066406
2003-05-02,43.93711853027344
2003-05-05,44.075626373291016
2003-05-06,44.34751510620117
2003-05-07,44.65529251098633
2003-05-08,44.70145797729492
2003-05-09,44.7733039855957
2003-05-12,44.963069915771484
2003-05-13,45.00410461425781
2003-05-14,45.2503547668457
2003-05-15,45.20419692993164
2003-05-16,45.44529724121094
2003-05-19,45.43504333496094
2003-05-20,45.73770523071289
2003-05-21,45.594058990478516
2003-05-22,45.80952835083008
2003-05-23,45.75821304321289
2003-05-27,45.58896255493164
2003-05-28,45.59919738769531
2003-05-29,45.84028244018555
2003-05-30,45.81467056274414
2003-06-02,45.63665771484375
2003-06-03,45.940181732177734
2003-06-04,46.07390213012695
2003-06-05,45.909324645996094
2003-06-06,45.8577995300293
2003-06-09,46.109901428222656
2003-06-10,46.36708068847656
2003-06-11,46.26938247680664
2003-06-12,46.44940185546875
2003-06-13,46.619136810302734
2003-06-16,46.37741470336914
2003-06-17,46.125328063964844
2003-06-18,45.847557067871094
2003-06-19,45.914432525634766
2003-06-20,45.842430114746094
2003-06-23,46.0173225402832
2003-06-24,46.23334503173828
2003-06-25,45.88356018066406
2003-06-26,45.430912017822266
2003-06-27,45.389774322509766
2003-06-30,45.49778366088867
2003-07-01,45.61852264404297
2003-07-02,45.6651611328125
2003-07-03,45.374961853027344
2003-07-07,45.13136672973633
2003-07-08,45.146915435791016
2003-07-09,45.22984313964844
2003-07-10,45.333492279052734
2003-07-11,45.4941520690918
2003-07-14,45.22984313964844
2003-07-15,44.61306381225586
2003-07-16,44.6286506652832
2003-07-17,44.53537368774414
2003-07-18,44.42130661010742
2003-07-21,43.84086608886719
2003-07-22,43.99635314941406
2003-07-23,44.13108444213867
2003-07-24,43.96004104614258
2003-07-25,43.903053283691406
2003-07-28,43.58171844482422
2003-07-29,43.156734466552734
2003-07-30,43.50397491455078
2003-07-31,43.21376037597656
2003-08-01,43.38990020751953
2003-08-04,43.708824157714844
2003-08-05,43.41598129272461
2003-08-06,43.86040115356445
2003-08-07,44.01724624633789
2003-08-08,44.011993408203125
2003-08-11,43.82902908325195
2003-08-12,43.75062942504883
2003-08-13,43.26445007324219
2003-08-14,43.35332107543945
2003-08-15,43.3376579284668
2003-08-18,43.46829605102539
2003-08-19,43.81336212158203
2003-08-20,43.60425567626953
2003-08-21,43.44222640991211
2003-08-22,43.47356414794922
2003-08-25,43.285377502441406
2003-08-26,43.44222640991211
2003-08-27,43.3376579284668
2003-08-28,43.64080810546875
2003-08-29,43.52061462402344
2003-09-02,43.34332275390625
2003-09-03,43.4541130065918
2003-09-04,43.7337646484375
2003-09-05,44.287723541259766
2003-09-08,44.08197784423828
2003-09-09,44.29302215576172
2003-09-10,44.59376907348633
2003-09-11,44.435482025146484
2003-09-12,44.61488723754883
2003-09-15,44.694034576416016
2003-09-16,44.65703582763672
2003-09-17,44.905025482177734
2003-09-18,44.89976501464844
2003-09-19,44.89976501464844
2003-09-22,44.70457458496094
2003-09-23,44.810096740722656
2003-09-24,45.03693389892578
2003-09-25,45.10028076171875
2003-09-26,45.443206787109375
2003-09-29,45.248046875
2003-09-30,45.685916900634766
2003-10-01,45.88865280151367
2003-10-02,45.72373580932617
2003-10-03,45.09049606323242
2003-10-06,45.223514556884766
2003-10-07,44.96282196044922
2003-10-08,45.0426025390625
2003-10-09,44.898929595947266
2003-10-10,45.031986236572266
2003-10-13,44.96282196044922
2003-10-14,44.78187942504883
2003-10-15,44.622230529785156
2003-10-16,44.37746810913086
2003-10-17,44.61693572998047
2003-10-20,44.64887237548828
2003-10-21,44.72864532470703
2003-10-22,45.053253173828125
2003-10-23,44.90959167480469
2003-10-24,45.223514556884766
2003-10-27,45.10114288330078
2003-10-28,45.314002990722656
2003-10-29,45.0213508605957
2003-10-30,44.85639190673828
2003-10-31,45.01596450805664
2003-11-03,44.844642639160156
2003-11-04,45.00480270385742
2003-11-05,44.844642639160156
2003-11-06,44.61510467529297
2003-11-07,44.54031753540039
2003-11-10,44.52431869506836
2003-11-11,44.593719482421875
2003-11-12,44.73788070678711
2003-11-13,45.1275749206543
2003-11-14,45.37314224243164
2003-11-17,45.42654800415039
2003-11-18,45.613433837890625
2003-11-19,45.30373001098633
2003-11-20,45.58670425415039
2003-11-21,45.56534194946289
2003-11-24,45.32510757446289
2003-11-25,45.43718338012695
2003-11-26,45.32510757446289
2003-11-28,45.02611541748047
2003-12-01,44.75099182128906
2003-12-02,44.879451751708984
2003-12-03,44.76168441772461
2003-12-04,44.85807418823242
2003-12-05,45.40404510498047
2003-12-08,45.23280715942383
2003-12-09,45.007938385009766
2003-12-10,45.12035369873047
2003-12-11,45.39338302612305
2003-12-12,45.39338302612305
2003-12-15,45.3719596862793
2003-12-16,45.91802978515625
2003-12-17,46.036949157714844
2003-12-18,46.19377517700195
2003-12-19,46.19916534423828
2003-12-22,46.074798583984375
2003-12-23,45.761173248291016
2003-12-24,46.04777526855469
2003-12-26,46.19377517700195
2003-12-29,45.9126091003418
2003-12-30,45.863914489746094
2003-12-31,45.94478225708008
2004-01-02,45.57592010498047
2004-01-05,45.53798294067383
2004-01-06,45.87966537475586
2004-01-07,45.98274230957031
2004-01-08,45.98274230957031
2004-01-09,46.52518844604492
2004-01-12,46.52518844604492
2004-01-13,46.77467727661133
2004-01-14,46.86693572998047
2004-01-15,46.89406204223633
2004-01-16,46.69879150390625
2004-01-20,46.61736297607422
2004-01-21,46.75298309326172
2004-01-22,46.953731536865234
2004-01-23,46.6011848449707
2004-01-26,46.405879974365234
2004-01-27,46.59026336669922
2004-01-28,46.253990173339844
2004-01-29,46.1997184753418
2004-01-30,46.41132736206055
2004-02-02,46.365020751953125
